[mass=10.0;maxForwardSpeed=10.0;maxBackwardSpeed=0.0;turnRange=0.349066;brakePower=0.3;enginePower=0.2;steeringPower=0.2]
1;-1;1.0;0.359822;0.443159;2.022824;
1;-1;1.0;0.185088;0.547753;1.946155;
1;-1;1.0;0.024018;0.690336;1.838479;
1;-1;1.0;7.956751;-0.47254;-1.059925;
1;-1;1.0;7.774819;-0.433041;-1.050555;
1;-1;1.0;7.589492;-0.385887;-1.041859;
1;-1;1.0;7.401106;-0.331025;-1.033889;
1;-1;1.0;7.210262;-0.268385;-1.026716;
1;-1;1.0;7.017847;-0.197877;-1.020429;
1;-1;1.0;6.825063;-0.119384;-1.015147;
1;-1;1.0;6.633436;-0.032759;-1.011014;
1;-1;1.0;6.444832;0.062174;-1.008209;
1;-1;1.0;6.261456;0.165626;-1.006942;
1;0;1.0;6.074973;0.165636;-1.006951;
1;0;1.0;5.885383;0.167027;-1.008342;
1;0;1.0;5.692728;0.169917;-1.011233;
1;0;1.0;5.497096;0.174445;-1.015761;
1;-1;1.0;5.300482;0.187154;-1.021488;
1;-1;1.0;5.104644;0.207662;-1.028033;
1;0;1.0;4.909084;0.21464;-1.035011;
1;0;1.0;4.713833;0.222095;-1.042467;
1;0;1.0;4.518921;0.230078;-1.050449;
1;0;1.0;4.324386;0.238645;-1.059016;
1;0;1.0;4.130272;0.24786;-1.068231;
1;0;1.0;3.936628;0.257799;-1.07817;
1;0;1.0;3.743512;0.268549;-1.08892;
1;0;1.0;3.55099;0.28021;-1.100581;
1;0;1.0;3.359141;0.292899;-1.11327;
1;0;1.0;3.168059;0.306754;-1.127125;
1;0;1.0;2.977854;0.321936;-1.142308;
1;0;1.0;2.788657;0.33864;-1.159011;
1;1;1.0;2.600146;0.349748;-1.177101;
1;1;1.0;2.411952;0.355102;-1.196417;
1;1;1.0;2.223682;0.354507;-1.216766;
1;1;1.0;2.034931;0.347725;-1.237909;
1;1;1.0;1.845303;0.334451;-1.259542;
1;1;1.0;1.654428;0.314295;-1.281274;
0;1;1.0;1.461991;0.286737;-1.302585;
0;1;1.0;1.26776;0.251394;-1.323093;
-1;1;0.97;1.077583;0.207835;-1.342581;
-1;1;0.94;0.891822;0.155397;-1.360618;
-1;1;0.91;0.711074;0.093206;-1.376573;
-1;1;0.88;0.536196;0.020065;-1.389513;
-1;1;0.85;0.368317;-0.0657;-1.39804;
-1;1;0.82;0.208878;-0.166484;-1.400063;
-1;1;0.79;0.058678;-0.285653;-1.392538;
-1;1;0.76;7.364812;1.234799;2.414101;
-1;1;0.73;7.344793;1.120393;2.398113;
-1;1;0.7;7.315361;0.995107;2.383032;
0;1;0.7;7.276163;0.858988;2.368812;
